,position,read_depth-YMR186W-SRR1520311-a-v2-p4,norm_cov-YMR186W-SRR1520311-a-v2-p4,read_depth-YMR186W-SRR1520311-v2-p4-m1,norm_cov-YMR186W-SRR1520311-v2-p4-m1
1514,1515,2011,1.0299531197367915,261,0.32660872216238446
1515,1516,2046,1.0478787085934738,261,0.32660872216238446
1516,1517,2012,1.030465279418411,260,0.3253573477479692
1517,1518,2014,1.0314895987816501,261,0.32660872216238446
1518,1519,2037,1.0432692714588983,259,0.3241059733335539
1519,1520,1954,1.0007600178844807,256,0.32035185009030814
1520,1521,2233,1.143652569056318,258,0.32285459891913865
1521,1522,2222,1.1380188125585036,234,0.2928216129731723
1522,1523,2183,1.1180445849753435,233,0.291570238558757
1523,1524,2219,1.1364823335136451,233,0.291570238558757
1524,1525,2247,1.1508228045989908,233,0.291570238558757
1525,1526,2211,1.1323850560606892,238,0.29782711063083334
1526,1527,2196,1.124702660836397,242,0.3028326082884944
1527,1528,2338,1.1974293356263643,241,0.30158123387407915
1528,1529,2223,1.1385309722401231,240,0.3003298594596639
1529,1530,2199,1.1262391398812555,241,0.30158123387407915
1530,1531,2158,1.1052405929348563,241,0.30158123387407915
1531,1532,2112,1.0816812475803599,246,0.30783810594615546
1532,1533,2252,1.1533836030070883,247,0.3090894803605707
1533,1534,2383,1.2204765212992412,247,0.3090894803605707
1534,1535,2381,1.2194522019360023,247,0.3090894803605707
1535,1536,2436,1.2476209844250743,245,0.3065867315317402
1536,1537,2442,1.2506939425147912,240,0.3003298594596639
1537,1538,2333,1.1948685372182668,236,0.2953243618020028
1538,1539,2331,1.193844217855028,236,0.2953243618020028
1539,1540,2318,1.1871861419939747,226,0.28281061765785015
1540,1541,2277,1.1661875950475755,208,0.26028587819837534
1541,1542,2451,1.2553033796493664,202,0.2527776317118838
1542,1543,2333,1.1948685372182668,50,0.0625687207207633
1543,1544,2073,1.0617070199971999,32,0.04004398126128852
1544,1545,2072,1.0611948603155803,32,0.04004398126128852
1545,1546,2073,1.0617070199971999,32,0.04004398126128852
1546,1547,2040,1.0448057505037567,30,0.03754123243245799
1547,1548,2270,1.162602477276239,29,0.036289858018042714
1548,1549,2251,1.1528714433254688,29,0.036289858018042714
1549,1550,1857,0.9510805287673904,22,0.027530237117135856
1550,1551,1921,0.9838587483910376,20,0.02502748828830532
1551,1552,1998,1.0232950438757382,19,0.023776113873890056
1552,1553,2043,1.046342229548615,19,0.023776113873890056
1553,1554,2071,1.060682700633961,19,0.023776113873890056
1554,1555,2007,1.0279044810103135,13,0.01626786738739846
1555,1556,1634,0.8368689197662443,7,0.008759620900906862
1556,1557,1619,0.8291865245419521,7,0.008759620900906862
1557,1558,1895,0.9705425966689308,7,0.008759620900906862
1558,1559,1872,0.9587629239916826,7,0.008759620900906862
1559,1560,1910,0.9782249918932232,7,0.008759620900906862
1560,1561,2009,1.0289288003735526,2,0.0025027488288305324
1561,1562,1774,0.9085712751929728,21,0.02627886270272059
1562,1563,1934,0.990516824252091,26,0.03253573477479692
1563,1564,1906,0.9761763531667452,26,0.03253573477479692
1564,1565,1858,0.9515926884490098,35,0.043798104504534315
1565,1566,2034,1.0417327924140398,40,0.05005497657661064
1566,1567,2035,1.0422449520956594,40,0.05005497657661064
1567,1568,2060,1.0550489441361466,41,0.05130635099102591
1568,1569,2249,1.1518471239622299,41,0.05130635099102591
1569,1570,2256,1.1554322417335663,41,0.05130635099102591
1570,1571,2117,1.0842420459884574,41,0.05130635099102591
1571,1572,2115,1.0832177266252183,41,0.05130635099102591
1572,1573,2127,1.0893636428046523,41,0.05130635099102591
1573,1574,2111,1.0811690878987403,51,0.06382009513517857
1574,1575,2603,1.3331516512555288,75,0.09385308108114496
1575,1576,2577,1.319835499533422,75,0.09385308108114496
1576,1577,2345,1.2010144533977007,76,0.09510445549556022
1577,1578,2420,1.2394264295191624,77,0.09635582990997549
1578,1579,2401,1.229695395568392,77,0.09635582990997549
1579,1580,2258,1.1564565610968052,80,0.10010995315322128
1580,1581,2260,1.1574808804600443,81,0.10136132756763655
1581,1582,2178,1.1154837865672462,82,0.10261270198205182
1582,1583,2119,1.0852663653516963,82,0.10261270198205182
1583,1584,2128,1.0898758024862718,82,0.10261270198205182
1584,1585,2255,1.1549200820519467,83,0.1038640763964671
1585,1586,2081,1.0658042974501558,84,0.10511545081088236
1586,1587,2015,1.0320017584632695,84,0.10511545081088236
1587,1588,1987,1.0176612873779238,84,0.10511545081088236
1588,1589,1853,0.9490318900409124,83,0.1038640763964671
1589,1590,1845,0.9449346125879564,83,0.1038640763964671
1590,1591,1807,0.9254725446864159,62,0.0775852136937465
1591,1592,1611,0.8250892470889961,59,0.0738310904505007
1592,1593,1610,0.8245770874073767,59,0.0738310904505007
1593,1594,1603,0.8209919696360403,49,0.06131734630634804
1594,1595,1446,0.7405828996217805,44,0.05506047423427171
1595,1596,1521,0.7789948757432421,43,0.053809099819856446
1596,1597,1474,0.7549233707071262,43,0.053809099819856446
1597,1598,1266,0.6483941569302726,43,0.053809099819856446
1598,1599,1286,0.6586373505626624,43,0.053809099819856446
1599,1600,1262,0.6463455182037946,43,0.053809099819856446
1600,1601,1227,0.6284199293471125,41,0.05130635099102591
1601,1602,1237,0.6335415261633074,43,0.053809099819856446
1602,1603,1233,0.6314928874368294,41,0.05130635099102591
1603,1604,764,0.39128999675728926,20,0.02502748828830532
1604,1605,776,0.39743591293672315,20,0.02502748828830532
1605,1606,791,0.40511830816101546,19,0.023776113873890056
1606,1607,710,0.3636333739498369,18,0.02252473945947479
1607,1608,712,0.3646576933130759,18,0.02252473945947479
1608,1609,709,0.3631212142682174,15,0.018770616216228993
1609,1610,673,0.3446834657299158,14,0.017519241801813724
1610,1611,762,0.3902656773940503,15,0.018770616216228993
1611,1612,813,0.41638582115664424,16,0.02002199063064426
1612,1613,686,0.3513415415909692,21,0.02627886270272059
1613,1614,730,0.37387656758222665,25,0.03128436036038165
1614,1615,709,0.3631212142682174,26,0.03253573477479692
1615,1616,762,0.3902656773940503,26,0.03253573477479692
1616,1617,766,0.39231431612052825,26,0.03253573477479692
1617,1618,812,0.41587366147502475,26,0.03253573477479692
1618,1619,819,0.41945877924636116,32,0.04004398126128852
1619,1620,1007,0.5157447993908251,41,0.05130635099102591
1620,1621,1014,0.5193299171621615,41,0.05130635099102591
1621,1622,1003,0.5136961606643471,41,0.05130635099102591
1622,1623,1009,0.516769118754064,41,0.05130635099102591
1623,1624,996,0.5101110428930107,42,0.05255772540544118
1624,1625,981,0.5024286476687183,112,0.1401539344145098
1625,1626,1035,0.5300852704761707,170,0.21273365045059525
1626,1627,1077,0.5515959771041892,171,0.2139850248650105
1627,1628,1060,0.5428892625166579,183,0.2290015178379937
1628,1629,1099,0.562863490099818,205,0.25653175495512953
1629,1630,1100,0.5633756497814375,213,0.2665427502704517
1630,1631,1087,0.5567175739203841,218,0.272799622342528
1631,1632,1140,0.583862037046217,274,0.3428765895497829
1632,1633,1232,0.63098072775521,409,0.5118121354958438
1633,1634,1217,0.6232983325309176,429,0.5368396237841492
1634,1635,1301,0.6663197457869546,521,0.6519660699103537
1635,1636,1538,0.7877015903307735,769,0.9623069246853396
1636,1637,1587,0.8127974147301285,835,1.0448976360367472
1637,1638,1585,0.8117730953668895,838,1.048651759279993
1638,1639,1577,0.8076758179139335,856,1.0711764987394679
1639,1640,1500,0.7682395224292329,917,1.147510338018799
1640,1641,1675,0.8578674667126434,1114,1.3940310976586066
1641,1642,2042,1.0458300698669958,1507,1.8858212425238061
1642,1643,2060,1.0550489441361466,1584,1.9821770724337815
1643,1644,2061,1.055561103817766,1587,1.9859311956770274
1644,1645,2017,1.0330260778265086,1599,2.0009476886500104
1645,1646,2006,1.0273923213286942,1645,2.0585109117131126
1646,1647,2064,1.0570975828626246,1742,2.1798942299113935
1647,1648,2178,1.1154837865672462,1875,2.346327027028624
1648,1649,2049,1.0494151876383322,1909,2.388873757118743
1649,1650,2352,1.2045995711690372,2218,2.7755484511730604
1650,1651,2473,1.2665708926449952,2347,2.9369757506326297
1651,1652,2477,1.2686195313714732,2367,2.9620032389209348
1652,1653,2573,1.317786860806944,2465,3.084637931533631
1653,1654,2506,1.2834721621384384,2401,3.004549969011054
1654,1655,2720,1.393074334005009,2659,3.3274045679301927
1655,1656,2710,1.387952737188814,2670,3.3411696864887603
1656,1657,3017,1.545185759445997,2677,3.3499293073896674
1657,1658,3000,1.5364790448584658,2657,3.324901819101362
1658,1659,3594,1.840701895740442,2655,3.3223990702725317
1659,1660,3621,1.8545302071441683,2641,3.304879828470718
1660,1661,3523,1.8043385583454583,2528,3.1634745196417926
1661,1662,3476,1.7802670533093423,2425,3.0345829549570205
1662,1663,3462,1.7730968177666695,2407,3.0120582154975457
1663,1664,3427,1.7551712289099874,2269,2.839368546308239
1664,1665,3260,1.669640562079533,2090,2.6153725261279064
1665,1666,3199,1.6383988215007441,2027,2.5365359380197443
1666,1667,3210,1.6440325779985583,2024,2.5327818147764987
1667,1668,3566,1.8263614246550963,2008,2.512759824145854
1668,1669,3489,1.7869251291703958,1922,2.4051416245061414
1669,1670,3104,1.5897436517468926,1486,1.8595423798210855
1670,1671,3060,1.567208625755635,1348,1.6868527106317788
1671,1672,3034,1.5538924740335285,1291,1.6155243690101087
1672,1673,3057,1.5656721467107766,1281,1.603010624865956
1673,1674,3062,1.5682329451188741,1279,1.6005078760371254
1674,1675,3032,1.5528681546702894,1214,1.519168539100133
1675,1676,2897,1.4837265976516585,1067,1.335216500181089
1676,1677,3259,1.6691284023979134,1422,1.7794544172985085
1677,1678,3259,1.6691284023979134,1421,1.7782030428840931
1678,1679,2921,1.4960184300105261,1083,1.3552384908117332
1679,1680,2926,1.4985792284186237,1087,1.3602439884693942
1680,1681,2945,1.5083102623693938,1096,1.3715063581991316
1681,1682,2911,1.4908968331943313,1030,1.288915646847724
1682,1683,3039,1.5564532724416258,1153,1.442834699820802
1683,1684,2793,1.4304619907632317,907,1.1349965938746465
1684,1685,2569,1.315738222080466,906,1.133745219460231
1685,1686,2515,1.288081599273014,971,1.2150845563972235
1686,1687,2599,1.3311030125290508,1090,1.36399811171264
1687,1688,2021,1.0350747165529866,1108,1.3865228511721148
1688,1689,2046,1.0478787085934738,1144,1.4315723300910645
1689,1690,2080,1.0652921377685363,1197,1.4978951740550734
1690,1691,2142,1.0970460380289446,1309,1.6380491084695834
1691,1692,2262,1.1585051998232831,1433,1.7932195358570764
1692,1693,2408,1.2332805133397284,1677,2.098554892974401
1693,1694,2440,1.2496696231515523,1728,2.1623749881095797
1694,1695,2572,1.3172747011253247,1875,2.346327027028624
1695,1696,2648,1.3561988369284057,1982,2.4802240893710574
1696,1697,2272,1.163626796639478,1983,2.481475463785473
1697,1698,2557,1.3095923059010324,2294,2.8706529066686204
1698,1699,2747,1.4069026454087352,2504,3.1334415336958266
1699,1700,2685,1.3751487451483269,2528,3.1634745196417926
1700,1701,2758,1.4125364019065496,2625,3.2848578378400735
1701,1702,2740,1.4033175276373988,2656,3.323650444686947
1702,1703,2736,1.4012688889109208,2679,3.352432056218498
1703,1704,2857,1.463240210386879,2804,3.508853858020406
1704,1705,2804,1.436095747261046,2724,3.408743904867185
1705,1706,2470,1.2650344136001368,2385,2.9845279783804095
1706,1707,2492,1.2763019265957656,2376,2.973265608650672
1707,1708,2451,1.2553033796493664,2329,2.914451011173155
1708,1709,2400,1.2291832358867727,2308,2.888172148470434
1709,1710,2389,1.2235494793889583,2309,2.8894235228848495
1710,1711,2477,1.2686195313714732,2286,2.8606419113532984
1711,1712,2335,1.195892856581506,2142,2.6804439956775
1712,1713,2372,1.214842764801427,2174,2.7204879769387884
1713,1714,2470,1.2650344136001368,2267,2.8368657974794083
1714,1715,2629,1.3464678029776356,2425,3.0345829549570205
1715,1716,2744,1.4053661663638768,2540,3.178491012614776
1716,1717,2750,1.4084391244535936,2546,3.1859992591012674
1717,1718,2923,1.4970427493737652,2719,3.4024870327951087
1718,1719,2958,1.5149683382304473,2736,3.423760397840168
1719,1720,3140,1.6081814002851942,2650,3.3161421982004553
1720,1721,2902,1.4862873960597558,2345,2.934473001803799
1721,1722,2870,1.4698982862479322,2277,2.849379541623561
1722,1723,3026,1.5497951965805725,2240,2.803078688290196
1723,1724,2888,1.479117160517083,2100,2.6278862702720587
1724,1725,3037,1.555428953078387,2074,2.595350535497262
1725,1726,3646,1.8673341991846555,2118,2.6504110097315334
1726,1727,3299,1.689614789662693,1745,2.1836483531546396
1727,1728,3243,1.6609338474920015,1647,2.0610136605419433
1728,1729,3240,1.659397368447143,1640,2.0522540396410363
1729,1730,3148,1.6122786777381501,1543,1.9308707214427556
1730,1731,3207,1.6424960989536999,1533,1.9183569772986029
1731,1732,3396,1.7392942787797834,1525,1.9083459819832809
1732,1733,3312,1.6962728655237462,1409,1.76318654991111
1733,1734,3453,1.7684873806320942,1546,1.9346248446860015
1734,1735,3406,1.7444158755959782,1494,1.8695533751364075
1735,1736,3453,1.7684873806320942,1504,1.8820671192805603
1736,1737,3457,1.770536019358572,1497,1.8733074983796534
1737,1738,3470,1.7771940952196255,1492,1.867050626307577
1738,1739,3412,1.747488833685695,1470,1.8395203891904413
1739,1740,3374,1.7280267657841546,1451,1.8157442753165511
1740,1741,3407,1.7449280352775975,1422,1.7794544172985085
1741,1742,3290,1.6850053525281175,1301,1.6280381131542612
1742,1743,3334,1.707540378519375,1250,1.5642180180190826
1743,1744,3276,1.6778351169854446,962,1.203822186667486
1744,1745,3095,1.5851342146123173,771,0.9648096735141701
1745,1746,3090,1.5825734162042198,727,0.9097491992798985
1746,1747,2839,1.454021336117728,499,0.6244358327932178
1747,1748,2693,1.3792460226012828,449,0.5618671120724545
1748,1749,2541,1.3013977509951205,439,0.5493533679283018
1749,1750,2547,1.3044707090848375,430,0.5380909981985644
1750,1751,2383,1.2204765212992412,409,0.5118121354958438
1751,1752,2336,1.1964050162631255,400,0.5005497657661064
1752,1753,2343,1.1999901340344619,386,0.48303052396429275
1753,1754,1770,0.9065226364664948,302,0.3779150731534104
1754,1755,1471,0.7533868916622677,259,0.3241059733335539
1755,1756,1429,0.7318761850342492,223,0.27905649441460434
1756,1757,1390,0.7119019574510892,221,0.27655374558577384
1757,1758,1421,0.7277789075812933,220,0.27530237117135853
1758,1759,1402,0.718047873630523,203,0.25402900612629903
1759,1760,1231,0.6304685680735904,181,0.22649876900916316
1760,1761,1217,0.6232983325309176,174,0.21773914810825631
1761,1762,1470,0.7528747319806482,148,0.18520341333345938
1762,1763,1538,0.7877015903307735,16,0.02002199063064426
1763,1764,1562,0.7999934226896411,15,0.018770616216228993
1764,1765,1710,0.8757930555693255,3,0.0037541232432457983
1765,1766,1690,0.8655498619369357,3,0.0037541232432457983
1766,1767,1688,0.8645255425736967,2,0.0025027488288305324
1767,1768,1708,0.8747687362060865,0,0.0
1768,1769,1667,0.8537701892596875,0,0.0
1769,1770,1703,0.8722079377979891,0,0.0
1770,1771,1717,0.8793781733406619,0,0.0
1771,1772,1460,0.7477531351644533,0,0.0
1772,1773,1649,0.8445513149905367,0,0.0
1773,1774,1674,0.8573553070310239,0,0.0
1774,1775,1836,0.940325175453381,0,0.0
1775,1776,1848,0.946471091632815,0,0.0
1776,1777,1902,0.9741277144402674,0,0.0
1777,1778,1881,0.963372361126258,0,0.0
1778,1779,2018,1.033538237508128,0,0.0
1779,1780,2073,1.0617070199971999,0,0.0
1780,1781,2065,1.057609742544244,0,0.0
1781,1782,2110,1.080656928217121,0,0.0
1782,1783,2164,1.1083135510245734,0,0.0
1783,1784,2342,1.1994779743528423,0,0.0
1784,1785,2365,1.2112576470300904,0,0.0
1785,1786,2427,1.2430115472904988,0,0.0
1786,1787,2377,1.2174035632095244,0,0.0
1787,1788,2396,1.2271345971602947,0,0.0
1788,1789,2479,1.2696438507347123,0,0.0
1789,1790,2328,1.1923077388101695,0,0.0
1790,1791,2252,1.1533836030070883,0,0.0
1791,1792,2142,1.0970460380289446,0,0.0
1792,1793,2120,1.0857785250333158,0,0.0
1793,1794,1959,1.0033208162925782,0,0.0
1794,1795,2083,1.0668286168133947,0,0.0
1795,1796,2079,1.0647799780869167,0,0.0
1796,1797,2025,1.0371233552794643,0,0.0
1797,1798,2008,1.028416640691933,0,0.0
1798,1799,1988,1.0181734470595434,0,0.0
1799,1800,1973,1.010491051835251,0,0.0
1800,1801,2078,1.0642678184052974,0,0.0
1801,1802,1900,0.9731033950770284,0,0.0
1802,1803,1883,0.964396680489497,0,0.0
1803,1804,1743,0.8926943250627686,0,0.0
1804,1805,1690,0.8655498619369357,0,0.0
1805,1806,1654,0.8471121133986341,0,0.0
1806,1807,1653,0.8465999537170147,0,0.0
1807,1808,1461,0.7482652948460728,0,0.0
1808,1809,1435,0.7349491431239661,0,0.0
1809,1810,1593,0.8158703728198453,0,0.0
1810,1811,1598,0.8184311712279427,0,0.0
1811,1812,1593,0.8158703728198453,0,0.0
1812,1813,1519,0.7779705563800032,0,0.0
1813,1814,1502,0.7692638417924719,0,0.0
1814,1815,1511,0.7738732789270473,0,0.0
1815,1816,1651,0.8455756343537757,0,0.0
1816,1817,1560,0.7989691033264023,0,0.0
1817,1818,1498,0.7672152030659939,0,0.0
1818,1819,1580,0.8092122969587919,0,0.0
1819,1820,1458,0.7467288158012144,0,0.0
1820,1821,1439,0.7369977818504441,0,0.0
1821,1822,1450,0.7426315383482585,0,0.0
1822,1823,1399,0.7165113945856646,0,0.0
1823,1824,1554,0.7958961452366853,0,0.0
1824,1825,1683,0.8619647441655993,0,0.0
1825,1826,1718,0.8798903330222814,0,0.0
1826,1827,1724,0.8829632911119983,1,0.0012513744144152662
1827,1828,1702,0.8716957781163696,1,0.0012513744144152662
1828,1829,1704,0.8727200974796085,1,0.0012513744144152662
1829,1830,1644,0.8419905165824393,1,0.0012513744144152662
1830,1831,1778,0.9106199139194507,2,0.0025027488288305324
1831,1832,1820,0.9321306205474692,2,0.0025027488288305324
1832,1833,1902,0.9741277144402674,2,0.0025027488288305324
1833,1834,1943,0.9951262613866664,2,0.0025027488288305324
1834,1835,1968,1.0079302534271535,3,0.0037541232432457983
1835,1836,1987,1.0176612873779238,4,0.005005497657661065
1836,1837,2056,1.0530003054096686,16,0.02002199063064426
1837,1838,1940,0.9935897823418078,16,0.02002199063064426
1838,1839,1901,0.9736155547586478,16,0.02002199063064426
1839,1840,1864,0.9546656465387268,17,0.021273365045059524
1840,1841,1807,0.9254725446864159,25,0.03128436036038165
1841,1842,2323,1.189746940402072,39,0.04880360216219538
1842,1843,2336,1.1964050162631255,39,0.04880360216219538
1843,1844,2228,1.1410917706482206,41,0.05130635099102591
1844,1845,2358,1.207672529258754,42,0.05255772540544118
1845,1846,2563,1.3126652639907492,53,0.0663228439640091
1846,1847,2528,1.2947396751340672,53,0.0663228439640091
1847,1848,2512,1.2865451202281553,54,0.06757421837842437
1848,1849,2576,1.3193233398518027,55,0.06882559279283963
1849,1850,2569,1.315738222080466,55,0.06882559279283963
1850,1851,2524,1.2926910364075892,56,0.0700769672072549
1851,1852,2511,1.286032960546536,65,0.0813393369369923
1852,1853,2269,1.1620903175946196,72,0.09009895783789916
1853,1854,2243,1.148774165872513,78,0.09760720432439075
1854,1855,2239,1.146725527146035,80,0.10010995315322128
1855,1856,2212,1.1328972157423087,80,0.10010995315322128
1856,1857,2209,1.1313607366974503,80,0.10010995315322128
1857,1858,2175,1.1139473075223878,82,0.10261270198205182
1858,1859,1996,1.0222707245124993,82,0.10261270198205182
1859,1860,1904,0.9751520338035062,82,0.10261270198205182
1860,1861,1827,0.9357157383188056,82,0.10261270198205182
1861,1862,1707,0.874256576524467,82,0.10261270198205182
1862,1863,1669,0.8547945086229265,87,0.10886957405412816
1863,1864,1637,0.8384053988111029,91,0.11387507171178922
1864,1865,1563,0.8005055823712607,93,0.11637782054061975
1865,1866,1534,0.7856529516042955,85,0.10636682522529763
1866,1867,1525,0.7810435144697201,96,0.12013194378386555
1867,1868,1483,0.7595328078417016,101,0.1263888158559419
1868,1869,1509,0.7728489595638083,133,0.16643279711723039
1869,1870,1507,0.7718246402005693,154,0.19271165981995098
1870,1871,891,0.45633427632296436,142,0.1776951668469678
1871,1872,897,0.4594072344126813,207,0.2590345037839601
1872,1873,894,0.4578707553678228,251,0.3140949780182318
1873,1874,564,0.2888580604333916,256,0.32035185009030814
1874,1875,535,0.2740054296664264,276,0.34537933837861345
1875,1876,500,0.2560798408097443,279,0.34913346162185926
1876,1877,441,0.22586241959419448,331,0.4142049311714531
1877,1878,700,0.358511777133642,599,0.7495732742347444
1878,1879,717,0.3672184917211733,642,0.8033823740546009
1879,1880,694,0.3554388190439251,659,0.8246557390996604
1880,1881,767,0.39282647580214775,740,0.9260170666672969
1881,1882,771,0.3948751145286257,749,0.9372794363970344
1882,1883,770,0.39436295484700623,765,0.9573014270276786
1883,1884,778,0.39846023229996214,778,0.973569294415077
1884,1885,790,0.40460614847939597,790,0.9885857873880602
1885,1886,882,0.45172483918838896,882,1.1037122335142646
1886,1887,913,0.4676017893185931,913,1.142504840361138
1887,1888,920,0.4711869070899295,920,1.1512644612620448
1888,1889,935,0.4788693023142218,935,1.1700350774782737
1889,1890,1141,0.5843741967278365,1141,1.4278182068478187
1890,1891,1157,0.5925687516337483,1157,1.447840197478463
1891,1892,1158,0.5930809113153678,1158,1.449091571892878
1892,1893,1236,0.633029366481688,1236,1.546698776217269
1893,1894,1286,0.6586373505626624,1286,1.6092674969380323
1894,1895,1322,0.677075099100964,1322,1.6543169758569818
1895,1896,1379,0.7062682009532748,1379,1.725645317478652
1896,1897,1528,0.7825799935145785,1528,1.9121001052265267
1897,1898,1493,0.7646544046578965,1493,1.8683020007219924
1898,1899,1499,0.7677273627476134,1499,1.8758102472084839
1899,1900,1522,0.7795070354248617,1522,1.904591858740035
1900,1901,1538,0.7877015903307735,1538,1.9246138493706793
1901,1902,1519,0.7779705563800032,1519,1.9008377354967891
1902,1903,1529,0.7830921531961981,1529,1.9133514796409419
1903,1904,1579,0.8087001372771725,1579,1.9759202003617051
1904,1905,1935,0.9910289839337104,1935,2.42140949189354
1905,1906,1909,0.9777128322116038,1909,2.388873757118743
1906,1907,1638,0.8389175584927223,1638,2.049751290812206
1907,1908,1662,0.8512093908515901,1662,2.0797842767581725
1908,1909,1674,0.8573553070310239,1674,2.0948007697311555
1909,1910,1634,0.8368689197662443,1634,2.044745793154545
1910,1911,1724,0.8829632911119983,1724,2.1573694904519187
1911,1912,1780,0.9116442332826897,1780,2.2274464576591737
1912,1913,1768,0.9054983171032558,1768,2.2124299646861907
1913,1914,1767,0.9049861574216364,1767,2.2111785902717753
1914,1915,1713,0.877329534614184,1713,2.143604371893351
1915,1916,1721,0.8814268120671399,1721,2.153615367208673
1916,1917,1727,0.8844997701568568,1727,2.161123613695165
1917,1918,1767,0.9049861574216364,1767,2.2111785902717753
1918,1919,1588,0.8133095744117479,1588,1.9871825700914425
1919,1920,1622,0.8307230035868105,1622,2.0297293001815615
1920,1921,1666,0.853258029578068,1666,2.0847897744158335
1921,1922,1570,0.8040907001425971,1570,1.9646578306319677
1922,1923,1706,0.8737444168428475,1706,2.134844750992444
1923,1924,1701,0.8711836184347501,1701,2.1285878789203676
1924,1925,1646,0.8430148359456783,1646,2.059762286127528
1925,1926,1662,0.8512093908515901,1662,2.0797842767581725
1926,1927,1788,0.9157415107356456,1788,2.2374574529744957
1927,1928,1812,0.9280333430945134,1812,2.267490438920462
1928,1929,1796,0.9198387881886015,1796,2.247468448289818
1929,1930,1715,0.8783538539774229,1715,2.1461071207221813
1930,1931,1719,0.8804024927039009,1719,2.1511126183798424
1931,1932,1704,0.8727200974796085,1704,2.1323420021636137
1932,1933,1720,0.8809146523855204,1720,2.1523639927942577
1933,1934,1348,0.6903912508230706,1348,1.6868527106317788
1934,1935,1369,0.7011466041370799,1367,1.7106288245056689
1935,1936,1380,0.7067803606348942,1358,1.6993664547759313
1936,1937,1413,0.7236816301283374,1380,1.7268966918930673
1937,1938,1544,0.7907745484204904,1508,1.8870726169382213
1938,1939,1548,0.7928231871469683,1511,1.8908267401814671
1939,1940,1451,0.7431436980298779,1414,1.7694434219831863
1940,1941,1719,0.8804024927039009,1682,2.1048117650464775
1941,1942,1830,0.9372522173636642,1793,2.243714325046572
1942,1943,1821,0.9326427802290888,1784,2.2324519553168347
1943,1944,1798,0.9208631075518405,1761,2.2036703437852836
1944,1945,1853,0.9490318900409124,1816,2.272495936578123
1945,1946,1867,0.9562021255835852,1830,2.290015178379937
1946,1947,1955,1.0012721775661002,1918,2.4001361268484804
1947,1948,2284,1.169772712818912,2247,2.811838309191103
1948,1949,2319,1.187698301675594,2282,2.8556364136956374
1949,1950,2420,1.2394264295191624,2383,2.9820252295515792
1950,1951,2425,1.24198722792726,2388,2.9882821016236556
1951,1952,2362,1.209721167985232,2325,2.9094455135154935
1952,1953,2650,1.3572231562916448,2573,3.21978636829048
1953,1954,2672,1.3684906692872736,2552,3.193507505587759
1954,1955,2542,1.30190991067674,2395,2.9970417225245622
1955,1956,2512,1.2865451202281553,2312,2.893177646128095
1956,1957,2687,1.376173064511566,2299,2.8769097787406968
1957,1958,2691,1.3782217032380437,2285,2.859390536938883
1958,1959,2931,1.501140026826721,2289,2.864396034596544
1959,1960,3040,1.5569654321232453,2278,2.8506309160379764
1960,1961,2998,1.5354547254952269,2211,2.7667888302721533
1961,1962,3045,1.5595262305313429,2252,2.818095181263179
1962,1963,3042,1.5579897514864842,2242,2.805581437119027
1963,1964,2995,1.5339182464503684,2208,2.7630347070289076
1964,1965,3059,1.5666964660740157,2276,2.8481281672091456
1965,1966,3004,1.5385276835849437,2221,2.779302574416306
1966,1967,2816,1.44224166344048,2032,2.5427928100918207
1967,1968,2851,1.460167252297162,2064,2.582836791353109
1968,1969,2962,1.5170169769569253,2175,2.7217393513532038
1969,1970,2614,1.3387854077533432,1827,2.2862610551366913
1970,1971,2626,1.3449313239327771,1838,2.300026173695259
1971,1972,2819,1.4437781424853384,2029,2.539038686848575
1972,1973,2802,1.435071427897807,2012,2.5177653218035156
1973,1974,2784,1.4258525536286561,1994,2.4952405823440404
1974,1975,2810,1.439168705350763,2020,2.5277763171188377
1975,1976,2632,1.348004282022494,1842,2.30503167135292
1976,1977,2716,1.391025695278531,1926,2.4101471221638024
1977,1978,2639,1.3515893997938304,1849,2.313791292253827
1978,1979,2701,1.3833433000542388,1911,2.3913765059475733
1979,1980,2714,1.390001375915292,1925,2.408895747749387
1980,1981,2671,1.367978509605654,1882,2.355086647929531
1981,1982,2314,1.1851375032674967,1598,1.9996963142355952
1982,1983,2336,1.1964050162631255,1646,2.059762286127528
1983,1984,2498,1.2793748846854824,1856,2.3225509131547337
1984,1985,2351,1.2040874114874176,1865,2.333813282884471
1985,1986,2408,1.2332805133397284,1993,2.4939892079296255
1986,1987,2495,1.277838405640624,2087,2.6116184028846603
1987,1988,2244,1.1492863255541323,2104,2.63289176792972
1988,1989,2178,1.1154837865672462,2122,2.655416507389195
1989,1990,2241,1.147749846509274,2211,2.7667888302721533
1990,1991,2193,1.1231661817915386,2173,2.7192366025243735
1991,1992,2429,1.2440358666537379,2419,3.0270747084705287
1992,1993,2449,1.2542790602861276,2439,3.052102196758834
1993,1994,2456,1.257864178057464,2450,3.065867315317402
1994,1995,2495,1.277838405640624,2493,3.1196764151372585
1995,1996,2621,1.3423705255246796,2490,3.115922291894013
1996,1997,2461,1.2604249764655615,2327,2.9119482623443242
1997,1998,2943,1.507285943006155,2722,3.4062411560383543
1998,1999,2945,1.5083102623693938,2701,3.379962293335634
1999,2000,2914,1.4924333122391897,2659,3.3274045679301927
2000,2001,2738,1.4022932082741597,2476,3.098403050092199
2001,2002,2784,1.4258525536286561,2440,3.053353571173249
